Distance;Current_Velocity;Target_Velocity;Move;Value
2;-140;100;ROLL_LEFT;7,94986103602815
2;-140;100;ROLL_RIGHT;48,7226138729211
2;-140;100;NO_ACTION;21,0396656710121
0;-140;100;ROLL_LEFT;75,6505218923583
0;-140;100;ROLL_RIGHT;27,9721622042494
0;-140;100;NO_ACTION;32,7969751543234
2;140;-100;ROLL_LEFT;63,1696910963373
2;140;-100;ROLL_RIGHT;99,3449748107183
2;140;-100;NO_ACTION;61,8810082609377
5;120;-100;ROLL_LEFT;129,113867815637
5;120;-100;ROLL_RIGHT;73,5604412033059
5;120;-100;NO_ACTION;84,7976032841915
7;120;-100;ROLL_LEFT;120,409758994521
7;120;-100;ROLL_RIGHT;59,9532450588743
7;120;-100;NO_ACTION;71,6093823096855
8;120;-100;ROLL_LEFT;115,875191502363
8;120;-100;ROLL_RIGHT;59,7983512930734
8;120;-100;NO_ACTION;53,3867875569483
10;140;-100;ROLL_LEFT;99,7528595804051
10;140;-100;ROLL_RIGHT;55,4355056974426
10;140;-100;NO_ACTION;59,75788176688
12;140;-100;ROLL_LEFT;94,910750907482
12;140;-100;ROLL_RIGHT;54,0784517728943
12;140;-100;NO_ACTION;67,9655676432795
14;140;-100;ROLL_LEFT;79,6650535736064
14;140;-100;ROLL_RIGHT;49,088804751663
14;140;-100;NO_ACTION;59,8674253919129
17;160;-100;ROLL_LEFT;48,3213554665074
17;160;-100;ROLL_RIGHT;10,4684187553101
17;160;-100;NO_ACTION;20,7329319924115
25;-180;-100;ROLL_LEFT;-12,9867655304116
25;-180;-100;ROLL_RIGHT;-7,89516887362846
25;-180;-100;NO_ACTION;-8,16068417756473
23;-180;-100;ROLL_LEFT;-15,2018765677906
23;-180;-100;ROLL_RIGHT;-0,950858776165393
23;-180;-100;NO_ACTION;-8,0017359384037
20;-180;-100;ROLL_LEFT;-7,9935195945059
20;-180;-100;ROLL_RIGHT;-0,781635068275552
20;-180;-100;NO_ACTION;16,144764640543
18;-200;-100;ROLL_LEFT;-10,9734546245616
18;-200;-100;ROLL_RIGHT;0,468437298475292
18;-200;-100;NO_ACTION;5,00161198418917
13;-200;-100;ROLL_LEFT;-8,45657157037002
13;-200;-100;ROLL_RIGHT;12,6066102726863
13;-200;-100;NO_ACTION;-3,1705542198323
2;-180;-100;ROLL_LEFT;-2,71788317953539
2;-180;-100;ROLL_RIGHT;-1,2134229997571
2;-180;-100;NO_ACTION;8,71543912764907
0;180;100;ROLL_LEFT;-1,1061805110594
0;180;100;ROLL_RIGHT;8,17851761115463
0;180;100;NO_ACTION;-1,40477362101102
2;160;100;ROLL_LEFT;45,2466316438489
2;160;100;ROLL_RIGHT;20,8112036827929
2;160;100;NO_ACTION;-0,0821208013124511
4;160;100;ROLL_LEFT;46,6378549366618
4;160;100;ROLL_RIGHT;4,63263854331352
4;160;100;NO_ACTION;2,37280559663152
9;120;100;ROLL_LEFT;88,5610561907628
9;120;100;ROLL_RIGHT;40,113565625422
9;120;100;NO_ACTION;51,1987426914067
14;120;100;ROLL_LEFT;54,7418143945828
14;120;100;ROLL_RIGHT;0,414514624785828
14;120;100;NO_ACTION;4,82383031319309
15;120;100;ROLL_LEFT;54,7620550164276
15;120;100;ROLL_RIGHT;4,50293186895238
15;120;100;NO_ACTION;11,8186451915665
18;100;100;ROLL_LEFT;47,3603336443743
18;100;100;ROLL_RIGHT;3,57050120396719
18;100;100;NO_ACTION;-0,424601380228459
19;100;100;ROLL_LEFT;41,0476425986114
