Distance;Current_Velocity;Target_Velocity;Move;Value
3;180;-100;ROLL_RIGHT;11,7319348469779
3;180;-100;NO_ACTION;13,446658314616
12;180;-100;ROLL_LEFT;69,7599505509541
12;180;-100;ROLL_RIGHT;-43,072584134327
12;180;-100;NO_ACTION;-47,2952235489588
14;180;-100;ROLL_LEFT;55,6974071242673
14;180;-100;ROLL_RIGHT;-44,5679421892592
14;180;-100;NO_ACTION;-49,9232068603977
16;180;-100;ROLL_LEFT;45,5499062748921
16;180;-100;ROLL_RIGHT;-46,0867915493371
16;180;-100;NO_ACTION;-46,6427144157093
18;180;-100;ROLL_LEFT;34,0941449683769
18;180;-100;ROLL_RIGHT;-25,4488280837139
18;180;-100;NO_ACTION;-53,9624023708494
24;-180;-100;ROLL_LEFT;-5,11685513568239
24;-180;-100;ROLL_RIGHT;-3,31914674989836
24;-180;-100;NO_ACTION;-4,93752279013188
22;-180;-100;ROLL_LEFT;-5,22379748887492
22;-180;-100;ROLL_RIGHT;-5,13555101228915
22;-180;-100;NO_ACTION;-0,0644964445502814
17;-200;-100;ROLL_LEFT;-2,52344122827699
17;-200;-100;ROLL_RIGHT;8,66445362218857
17;-200;-100;NO_ACTION;-1,66934412623222
12;-180;-100;ROLL_LEFT;7,63321296320305
12;-180;-100;ROLL_RIGHT;35,5619250364938
12;-180;-100;NO_ACTION;10,2808349749645
10;-180;-100;ROLL_LEFT;16,6587343148939
10;-180;-100;ROLL_RIGHT;33,2652319370001
10;-180;-100;NO_ACTION;12,7856294095545
8;-180;-100;ROLL_LEFT;10,1614188103025
8;-180;-100;ROLL_RIGHT;35,3521575695293
8;-180;-100;NO_ACTION;19,3345030150747
5;-180;-100;ROLL_LEFT;19,0886796278555
5;-180;-100;ROLL_RIGHT;39,4006661661992
5;-180;-100;NO_ACTION;13,5270797462155
1;160;100;ROLL_LEFT;35,8215108523931
1;160;100;ROLL_RIGHT;13,0285774161249
1;160;100;NO_ACTION;76,6479481066971
14;180;100;ROLL_LEFT;25,3403859015208
14;180;100;ROLL_RIGHT;-35,9788219126392
14;180;100;NO_ACTION;-39,7303655163892
19;200;100;ROLL_LEFT;1,90000000447035
19;200;100;ROLL_RIGHT;-6,48102792146907
19;200;100;NO_ACTION;-9,90500014737249
21;200;100;ROLL_LEFT;32,2575825030804
21;200;100;ROLL_RIGHT;-16,7698557920104
21;200;100;NO_ACTION;-15,922033041194
24;-180;100;ROLL_LEFT;37,0418128343479
24;-180;100;ROLL_RIGHT;-15,8697097407851
24;-180;100;NO_ACTION;-6,65464263199867
16;-200;100;ROLL_LEFT;135,160007235923
16;-200;100;ROLL_RIGHT;134,190504184277
16;-200;100;NO_ACTION;136,294900474128
9;-200;100;ROLL_LEFT;40,3940344961839
9;-200;100;ROLL_RIGHT;156,781533318634
9;-200;100;NO_ACTION;41,7795011658371
7;-200;100;ROLL_LEFT;37,0961226064737
7;-200;100;ROLL_RIGHT;149,32717593033
7;-200;100;NO_ACTION;40,5523899731081
1;180;-100;ROLL_LEFT;135,173193282645
1;180;-100;ROLL_RIGHT;21,5379062445746
1;180;-100;NO_ACTION;28,3188443899212
10;180;-100;ROLL_LEFT;78,6024305488794
10;180;-100;ROLL_RIGHT;-28,4706025766209
10;180;-100;NO_ACTION;-30,1507056669985
17;200;-100;ROLL_LEFT;32,5524582301052
17;200;-100;ROLL_RIGHT;-50,1867189742582
17;200;-100;NO_ACTION;-60,6455772185011
19;200;-100;ROLL_LEFT;23,3354192233213
19;200;-100;ROLL_RIGHT;-29,4807391047354
19;200;-100;NO_ACTION;-49,006102131878
22;200;-100;ROLL_LEFT;13,7980314025292
22;200;-100;ROLL_RIGHT;-34,5112074842089
22;200;-100;NO_ACTION;-26,8313558686325
24;200;-100;ROLL_LEFT;13,3247085855006
24;200;-100;ROLL_RIGHT;-18,7871446081811
24;200;-100;NO_ACTION;-52,7205885688043
25;-200;-100;ROLL_LEFT;-5,34576169721764
25;-200;-100;ROLL_RIGHT;-1,66163070623667
25;-200;-100;NO_ACTION;-5,42301725460233
20;-200;-100;ROLL_LEFT;5,02971892435716
20;-200;-100;ROLL_RIGHT;-3,79083417510335
20;-200;-100;NO_ACTION;-3,21112125689306
17;-180;-100;ROLL_LEFT;-2,73758232121283
17;-180;-100;ROLL_RIGHT;24,7635382514721
17;-180;-100;NO_ACTION;0,0779732895819905
13;-180;-100;ROLL_LEFT;0,479694907085994
13;-180;-100;ROLL_RIGHT;22,0018558902236
13;-180;-100;NO_ACTION;7,64877581676344
11;-160;-100;ROLL_LEFT;27,5197317965103
11;-160;-100;ROLL_RIGHT;7,02733113108422
11;-160;-100;NO_ACTION;50,5720689616088
7;-160;-100;ROLL_LEFT;33,7353097510945
7;-160;-100;ROLL_RIGHT;57,447060371408
7;-160;-100;NO_ACTION;22,9028895942356
0;180;100;ROLL_LEFT;13,4851655403521
0;180;100;ROLL_RIGHT;47,8905733253891
0;180;100;NO_ACTION;19,8662275337815
