Distance;Current_Velocity;Target_Velocity;Move;Value
22;20;-100;ROLL_LEFT;0
22;20;-100;ROLL_RIGHT;0
22;20;-100;NO_ACTION;-46,8558979739175
23;20;-100;ROLL_LEFT;4,0636819014676
23;20;-100;ROLL_RIGHT;-10,0000001490116
23;20;-100;NO_ACTION;-52,1703072084057
24;40;-100;ROLL_LEFT;0
24;40;-100;ROLL_RIGHT;-10,0000001490116
24;40;-100;NO_ACTION;-18,9145000454932
25;60;-100;ROLL_LEFT;1,87150000397861
25;60;-100;ROLL_RIGHT;0
25;60;-100;NO_ACTION;0
25;-80;-100;ROLL_LEFT;-0,598500001832843
25;-80;-100;ROLL_RIGHT;-0,300000004470348
25;-80;-100;NO_ACTION;-0,841499992579222
22;-80;-100;ROLL_LEFT;0
22;-80;-100;ROLL_RIGHT;-0,300000004470348
22;-80;-100;NO_ACTION;-0,300000004470348
20;-60;-100;ROLL_LEFT;-0,300000004470348
20;-60;-100;ROLL_RIGHT;0
20;-60;-100;NO_ACTION;-0,570000001341104
19;-60;-100;ROLL_LEFT;-0,598500001832843
19;-60;-100;ROLL_RIGHT;-0,300000004470348
19;-60;-100;NO_ACTION;-0,300000004470348
18;-60;-100;ROLL_LEFT;0
18;-60;-100;ROLL_RIGHT;-0,300000004470348
18;-60;-100;NO_ACTION;0
17;-60;-100;ROLL_LEFT;0
17;-60;-100;ROLL_RIGHT;0
17;-60;-100;NO_ACTION;-0,570000001341104
16;-40;-100;ROLL_LEFT;-1,19264374914247
16;-40;-100;ROLL_RIGHT;-0,869857492395378
16;-40;-100;NO_ACTION;-0,626586751579139
15;-40;-100;ROLL_LEFT;-0,911011490224823
15;-40;-100;ROLL_RIGHT;-0,624150001595914
15;-40;-100;NO_ACTION;-0,821048191571647
15;-20;-100;ROLL_LEFT;-0,812999992087483
15;-20;-100;ROLL_RIGHT;-1,19054820158437
15;-20;-100;NO_ACTION;-0,797794532560322
14;-20;-100;ROLL_LEFT;-0,142509317078187
14;-20;-100;ROLL_RIGHT;-2,06889024089695
14;-20;-100;NO_ACTION;-1,29042734932585
14;0;-100;ROLL_LEFT;12,5253780986835
14;0;-100;ROLL_RIGHT;-40,7644186759856
14;0;-100;NO_ACTION;-82,7404920161538
15;20;-100;ROLL_LEFT;7,53440828399114
15;20;-100;ROLL_RIGHT;0
15;20;-100;NO_ACTION;-46,5813004756963
16;20;-100;ROLL_LEFT;4,89202404122618
16;20;-100;ROLL_RIGHT;0
16;20;-100;NO_ACTION;-56,8763253954889
17;20;-100;ROLL_LEFT;4,84015626056832
17;20;-100;ROLL_RIGHT;0
17;20;-100;NO_ACTION;-34,3207442698307
17;0;-100;ROLL_LEFT;1,84585000421554
17;0;-100;ROLL_RIGHT;0
17;0;-100;NO_ACTION;-40,8266513280627
18;0;-100;ROLL_LEFT;2,7760249725204
18;0;-100;ROLL_RIGHT;-9,90500014737249
18;0;-100;NO_ACTION;-82,7449461309198
19;0;-100;ROLL_LEFT;0
19;0;-100;ROLL_RIGHT;-10,0000001490116
19;0;-100;NO_ACTION;-71,757039291144
19;20;-100;ROLL_LEFT;0
19;20;-100;ROLL_RIGHT;-10,0000001490116
19;20;-100;NO_ACTION;-18,8294275482984
20;40;-100;ROLL_LEFT;4,89837637370555
20;40;-100;ROLL_RIGHT;0
20;40;-100;NO_ACTION;-9,90500014737249
21;0;-100;ROLL_LEFT;6,22621801637241
21;0;-100;ROLL_RIGHT;0
21;0;-100;NO_ACTION;-40,488747214189
21;-20;-100;ROLL_LEFT;0
21;-20;-100;ROLL_RIGHT;-0,300000004470348
21;-20;-100;NO_ACTION;-0,300000004470348
21;-40;-100;ROLL_LEFT;0
21;-40;-100;ROLL_RIGHT;-0,300000004470348
21;-40;-100;NO_ACTION;-0,328500004962087
20;-40;-100;ROLL_LEFT;-0,595650001104176
20;-40;-100;ROLL_RIGHT;-0,328500004962087
20;-40;-100;NO_ACTION;-0,598500001832842
19;-20;-100;ROLL_LEFT;-0,570000001341104
19;-20;-100;ROLL_RIGHT;0
19;-20;-100;NO_ACTION;-1,03169997796565
18;-20;-100;ROLL_LEFT;-0,589475001655891
18;-20;-100;ROLL_RIGHT;-0,300000004470348
18;-20;-100;NO_ACTION;-0,538650002385676
17;-20;-100;ROLL_LEFT;-0,598500001832842
17;-20;-100;ROLL_RIGHT;-0,300000004470348
17;-20;-100;NO_ACTION;-1,1168757192688
17;-40;-100;ROLL_LEFT;-0,647235000771135
17;-40;-100;ROLL_RIGHT;-0,91101149150779
17;-40;-100;NO_ACTION;-0,570000001341104
16;-20;-100;ROLL_LEFT;-0,903305751627681
16;-20;-100;ROLL_RIGHT;-0,513000002622604
16;-20;-100;NO_ACTION;-0,868815104829015
15;0;-100;ROLL_LEFT;4,68516774799408
15;0;-100;ROLL_RIGHT;-18,9145000454932
15;0;-100;NO_ACTION;-93,6677925756272
16;0;-100;ROLL_LEFT;2,63561497349806
16;0;-100;ROLL_RIGHT;0
16;0;-100;NO_ACTION;-34,3207442698307
13;-20;-100;ROLL_LEFT;-2,93569508962394
13;-20;-100;ROLL_RIGHT;1,07090295417142
13;-20;-100;NO_ACTION;-2,72180522499748
13;0;-100;ROLL_LEFT;15,3098122081015
13;0;-100;ROLL_RIGHT;-38,4606143944527
13;0;-100;NO_ACTION;-77,3189060366641
12;0;-100;ROLL_LEFT;23,9574245153165
12;0;-100;ROLL_RIGHT;-42,1491751319752
12;0;-100;NO_ACTION;-59,0214486560369
13;20;-100;ROLL_LEFT;21,3922939787111
13;20;-100;ROLL_RIGHT;-16,8963753120124
13;20;-100;NO_ACTION;-26,0163272910533
14;20;-100;ROLL_LEFT;13,9240179648468
14;20;-100;ROLL_RIGHT;0
14;20;-100;NO_ACTION;-40,2451954815824
18;20;-100;ROLL_LEFT;2,16372237748028
18;20;-100;ROLL_RIGHT;0
18;20;-100;NO_ACTION;-19,0000000447035
20;0;-100;ROLL_LEFT;5,43494883517841
20;0;-100;ROLL_RIGHT;-19,0000000447035
20;0;-100;NO_ACTION;-27,0999997362494
24;20;-100;ROLL_LEFT;0
24;20;-100;ROLL_RIGHT;-10,0000001490116
24;20;-100;NO_ACTION;-19,0000000447035
25;40;-100;ROLL_LEFT;0
25;40;-100;ROLL_RIGHT;-10,0000001490116
25;40;-100;NO_ACTION;-19,0000000447035
24;-100;-100;ROLL_LEFT;0
24;-100;-100;ROLL_RIGHT;-0,300000004470348
24;-100;-100;NO_ACTION;-0,300000004470348
22;-100;-100;ROLL_LEFT;-0,300000004470348
22;-100;-100;ROLL_RIGHT;-0,300000004470348
22;-100;-100;NO_ACTION;-0,300000004470348
20;-100;-100;ROLL_LEFT;0
20;-100;-100;ROLL_RIGHT;-0,300000004470348
20;-100;-100;NO_ACTION;-0,300000004470348
18;-100;-100;ROLL_LEFT;0
18;-100;-100;ROLL_RIGHT;-0,300000004470348
18;-100;-100;NO_ACTION;-0,570000001341104
16;-80;-100;ROLL_LEFT;0
16;-80;-100;ROLL_RIGHT;0
16;-80;-100;NO_ACTION;-0,300000004470348
15;-80;-100;ROLL_LEFT;-0,300000004470348
15;-80;-100;ROLL_RIGHT;0
15;-80;-100;NO_ACTION;-0,300000004470348
13;-80;-100;ROLL_LEFT;-0,300000004470348
13;-80;-100;ROLL_RIGHT;0
13;-80;-100;NO_ACTION;-0,328500004962087
12;-80;-100;ROLL_LEFT;-0,570000001341104
12;-80;-100;ROLL_RIGHT;-0,354150004725158
12;-80;-100;NO_ACTION;-0,300000004470348
8;-120;-100;ROLL_LEFT;-0,29119895860087
8;-120;-100;ROLL_RIGHT;0
8;-120;-100;NO_ACTION;-0,300000004470348
7;-120;-100;ROLL_LEFT;-0,300000004470348
7;-120;-100;ROLL_RIGHT;-0,300000004470348
7;-120;-100;NO_ACTION;-0,300000004470348
5;-120;-100;ROLL_LEFT;-0,300000004470348
5;-120;-100;ROLL_RIGHT;0
5;-120;-100;NO_ACTION;-0,328500004962087
4;-120;-100;ROLL_LEFT;-0,300000004470348
4;-120;-100;ROLL_RIGHT;-0,300000004470348
4;-120;-100;NO_ACTION;0,180858324895548
0;140;100;ROLL_LEFT;0
0;140;100;ROLL_RIGHT;0
0;140;100;NO_ACTION;-0,484500002130866
2;140;100;ROLL_LEFT;1,00000001490116
2;140;100;ROLL_RIGHT;0
2;140;100;NO_ACTION;0
3;140;100;ROLL_LEFT;0
3;140;100;ROLL_RIGHT;-9,90500014737249
3;140;100;NO_ACTION;-18,9145000454932
5;140;100;ROLL_LEFT;1,00000001490116
5;140;100;ROLL_RIGHT;0
5;140;100;NO_ACTION;0
7;120;100;ROLL_LEFT;0
7;120;100;ROLL_RIGHT;0
7;120;100;NO_ACTION;-9,90500014737249
10;120;100;ROLL_LEFT;1,99500000610948
10;120;100;ROLL_RIGHT;0
10;120;100;NO_ACTION;-10,0000001490116
11;120;100;ROLL_LEFT;2,01300027436169
11;120;100;ROLL_RIGHT;0
11;120;100;NO_ACTION;-10,0000001490116
13;100;100;ROLL_LEFT;0
13;100;100;ROLL_RIGHT;0
13;100;100;NO_ACTION;-10,0000001490116
14;100;100;ROLL_LEFT;1,99448954764664
14;100;100;ROLL_RIGHT;0
14;100;100;NO_ACTION;-10,0000001490116
15;100;100;ROLL_LEFT;0
15;100;100;ROLL_RIGHT;-9,8951177721767
15;100;100;NO_ACTION;0
